word,neg,neu,pos,compound,sentiment_cat,sentiment_val
disheveled,0.0,1.0,0.0,0.0,3,neutral
disguiseless,0.0,1.0,0.0,0.0,3,neutral
deceivable,0.0,1.0,0.0,0.0,3,neutral
decent,0.0,1.0,0.0,0.0,3,neutral
deceptive,0.0,1.0,0.0,0.0,3,neutral
decorous,0.0,1.0,0.0,0.0,3,neutral
deep,0.0,1.0,0.0,0.0,3,neutral
deferential,0.0,1.0,0.0,0.0,3,neutral
dawdling,0.0,1.0,0.0,0.0,3,neutral
deft,0.0,1.0,0.0,0.0,3,neutral
deliberative,0.0,1.0,0.0,0.0,3,neutral
delinquent,0.0,1.0,0.0,0.0,3,neutral
delusional,0.0,1.0,0.0,0.0,3,neutral
demeaning,0.0,1.0,0.0,0.0,3,neutral
democratic,0.0,1.0,0.0,0.0,3,neutral
demonstrative,0.0,1.0,0.0,0.0,3,neutral
deliberate,0.0,1.0,0.0,0.0,3,neutral
demure,0.0,1.0,0.0,0.0,3,neutral
dastardly,0.0,1.0,0.0,0.0,3,neutral
dapper,0.0,1.0,0.0,0.0,3,neutral
crooked,0.0,1.0,0.0,0.0,3,neutral
crotchety,0.0,1.0,0.0,0.0,3,neutral
crusading,0.0,1.0,0.0,0.0,3,neutral
cryptic,0.0,1.0,0.0,0.0,3,neutral
cultivated,0.0,1.0,0.0,0.0,3,neutral
cultivating,0.0,1.0,0.0,0.0,3,neutral
dark,0.0,1.0,0.0,0.0,3,neutral
cultured,0.0,1.0,0.0,0.0,3,neutral
curmudgeonly,0.0,1.0,0.0,0.0,3,neutral
cursed,0.0,1.0,0.0,0.0,3,neutral
curt,0.0,1.0,0.0,0.0,3,neutral
cutthroat,0.0,1.0,0.0,0.0,3,neutral
daft,0.0,1.0,0.0,0.0,3,neutral
dainty,0.0,1.0,0.0,0.0,3,neutral
cunning,0.0,1.0,0.0,0.0,3,neutral
denigrating,0.0,1.0,0.0,0.0,3,neutral
denouncing,0.0,1.0,0.0,0.0,3,neutral
dense,0.0,1.0,0.0,0.0,3,neutral
disabled,0.0,1.0,0.0,0.0,3,neutral
disapproving,0.0,1.0,0.0,0.0,3,neutral
disarming,0.0,1.0,0.0,0.0,3,neutral
discerning,0.0,1.0,0.0,0.0,3,neutral
disciplined,0.0,1.0,0.0,0.0,3,neutral
disclosing,0.0,1.0,0.0,0.0,3,neutral
direct,0.0,1.0,0.0,0.0,3,neutral
discourteous,0.0,1.0,0.0,0.0,3,neutral
discriminating,0.0,1.0,0.0,0.0,3,neutral
discriminative,0.0,1.0,0.0,0.0,3,neutral
discursive,0.0,1.0,0.0,0.0,3,neutral
disdainful,0.0,1.0,0.0,0.0,3,neutral
disengaged,0.0,1.0,0.0,0.0,3,neutral
disgruntled,0.0,1.0,0.0,0.0,3,neutral
discreet,0.0,1.0,0.0,0.0,3,neutral
diplomatic,0.0,1.0,0.0,0.0,3,neutral
diminishing,0.0,1.0,0.0,0.0,3,neutral
dim,0.0,1.0,0.0,0.0,3,neutral
dependable,0.0,1.0,0.0,0.0,3,neutral
dependent,0.0,1.0,0.0,0.0,3,neutral
depraved,0.0,1.0,0.0,0.0,3,neutral
derisive,0.0,1.0,0.0,0.0,3,neutral
derogatory,0.0,1.0,0.0,0.0,3,neutral
designful,0.0,1.0,0.0,0.0,3,neutral
desultory,0.0,1.0,0.0,0.0,3,neutral
devil-may-care,0.0,1.0,0.0,0.0,3,neutral
devious,0.0,1.0,0.0,0.0,3,neutral
devout,0.0,1.0,0.0,0.0,3,neutral
dewy,0.0,1.0,0.0,0.0,3,neutral
dictatorial,0.0,1.0,0.0,0.0,3,neutral
didactic,0.0,1.0,0.0,0.0,3,neutral
digressive,0.0,1.0,0.0,0.0,3,neutral
diligent,0.0,1.0,0.0,0.0,3,neutral
empathic,0.0,1.0,0.0,0.0,3,neutral
emphatic,0.0,1.0,0.0,0.0,3,neutral
empirical,0.0,1.0,0.0,0.0,3,neutral
employed,0.0,1.0,0.0,0.0,3,neutral
forceless,0.0,1.0,0.0,0.0,3,neutral
forcible,0.0,1.0,0.0,0.0,3,neutral
foresighted,0.0,1.0,0.0,0.0,3,neutral
foresightless,0.0,1.0,0.0,0.0,3,neutral
forethoughtful,0.0,1.0,0.0,0.0,3,neutral
forlorn,0.0,1.0,0.0,0.0,3,neutral
forceful,0.0,1.0,0.0,0.0,3,neutral
formal,0.0,1.0,0.0,0.0,3,neutral
forthright,0.0,1.0,0.0,0.0,3,neutral
forward,0.0,1.0,0.0,0.0,3,neutral
forward-looking,0.0,1.0,0.0,0.0,3,neutral
foul-mouthed,0.0,1.0,0.0,0.0,3,neutral
foxy,0.0,1.0,0.0,0.0,3,neutral
fractious,0.0,1.0,0.0,0.0,3,neutral
forthcoming,0.0,1.0,0.0,0.0,3,neutral
fragile,0.0,1.0,0.0,0.0,3,neutral
forbearing,0.0,1.0,0.0,0.0,3,neutral
footloose,0.0,1.0,0.0,0.0,3,neutral
fishy,0.0,1.0,0.0,0.0,3,neutral
flaky,0.0,1.0,0.0,0.0,3,neutral
flamboyant,0.0,1.0,0.0,0.0,3,neutral
flammable,0.0,1.0,0.0,0.0,3,neutral
flashy,0.0,1.0,0.0,0.0,3,neutral
flatterable,0.0,1.0,0.0,0.0,3,neutral
foppish,0.0,1.0,0.0,0.0,3,neutral
flaunty,0.0,1.0,0.0,0.0,3,neutral
flinching,0.0,1.0,0.0,0.0,3,neutral
flippant,0.0,1.0,0.0,0.0,3,neutral
florid,0.0,1.0,0.0,0.0,3,neutral
fluid,0.0,1.0,0.0,0.0,3,neutral
fluttery,0.0,1.0,0.0,0.0,3,neutral
folksy,0.0,1.0,0.0,0.0,3,neutral
open-ended,0.0,1.0,0.0,0.0,3,neutral
frank,0.0,1.0,0.0,0.0,3,neutral
fraternal,0.0,1.0,0.0,0.0,3,neutral
free-living,0.0,1.0,0.0,0.0,3,neutral
generative,0.0,1.0,0.0,0.0,3,neutral
genteel,0.0,1.0,0.0,0.0,3,neutral
gentlemanlike,0.0,1.0,0.0,0.0,3,neutral
gentle-minded,0.0,1.0,0.0,0.0,3,neutral
genuine,0.0,1.0,0.0,0.0,3,neutral
gifted,0.0,1.0,0.0,0.0,3,neutral
gaudy,0.0,1.0,0.0,0.0,3,neutral
girlish,0.0,1.0,0.0,0.0,3,neutral
gloating,0.0,1.0,0.0,0.0,3,neutral
gluttonous,0.0,1.0,0.0,0.0,3,neutral
goading,0.0,1.0,0.0,0.0,3,neutral
goatish,0.0,1.0,0.0,0.0,3,neutral
god-fearing,0.0,1.0,0.0,0.0,3,neutral
godless,0.0,1.0,0.0,0.0,3,neutral
glib,0.0,1.0,0.0,0.0,3,neutral
gauche,0.0,1.0,0.0,0.0,3,neutral
garrulous,0.0,1.0,0.0,0.0,3,neutral
garish,0.0,1.0,0.0,0.0,3,neutral
free-minded,0.0,1.0,0.0,0.0,3,neutral
free-thinking,0.0,1.0,0.0,0.0,3,neutral
frenetic,0.0,1.0,0.0,0.0,3,neutral
frenzied,0.0,1.0,0.0,0.0,3,neutral
fretful,0.0,1.0,0.0,0.0,3,neutral
fretless,0.0,1.0,0.0,0.0,3,neutral
fretting,0.0,1.0,0.0,0.0,3,neutral
frightenable,0.0,1.0,0.0,0.0,3,neutral
frigid,0.0,1.0,0.0,0.0,3,neutral
frivolous,0.0,1.0,0.0,0.0,3,neutral
frolicsome,0.0,1.0,0.0,0.0,3,neutral
frugal,0.0,1.0,0.0,0.0,3,neutral
fumbling,0.0,1.0,0.0,0.0,3,neutral
fussy,0.0,1.0,0.0,0.0,3,neutral
gabby,0.0,1.0,0.0,0.0,3,neutral
firm,0.0,1.0,0.0,0.0,3,neutral
credulous,0.0,1.0,0.0,0.0,3,neutral
finicky,0.0,1.0,0.0,0.0,3,neutral
fierce,0.0,1.0,0.0,0.0,3,neutral
exacting,0.0,1.0,0.0,0.0,3,neutral
exaggerative,0.0,1.0,0.0,0.0,3,neutral
exceptional,0.0,1.0,0.0,0.0,3,neutral
excessive,0.0,1.0,0.0,0.0,3,neutral
exhibitionistic,0.0,1.0,0.0,0.0,3,neutral
expansive,0.0,1.0,0.0,0.0,3,neutral
exact,0.0,1.0,0.0,0.0,3,neutral
expectant,0.0,1.0,0.0,0.0,3,neutral
expeditious,0.0,1.0,0.0,0.0,3,neutral
experienced,0.0,1.0,0.0,0.0,3,neutral
experiential,0.0,1.0,0.0,0.0,3,neutral
experimenting,0.0,1.0,0.0,0.0,3,neutral
explicit,0.0,1.0,0.0,0.0,3,neutral
exploitative,0.0,1.0,0.0,0.0,3,neutral
expedient,0.0,1.0,0.0,0.0,3,neutral
explosive,0.0,1.0,0.0,0.0,3,neutral
even-handed,0.0,1.0,0.0,0.0,3,neutral
evangelistic,0.0,1.0,0.0,0.0,3,neutral
empowering,0.0,1.0,0.0,0.0,3,neutral
encumbered,0.0,1.0,0.0,0.0,3,neutral
encyclopedic,0.0,1.0,0.0,0.0,3,neutral
enigmatic,0.0,1.0,0.0,0.0,3,neutral
equalitarian,0.0,1.0,0.0,0.0,3,neutral
equitable,0.0,1.0,0.0,0.0,3,neutral
evasive,0.0,1.0,0.0,0.0,3,neutral
equivocal,0.0,1.0,0.0,0.0,3,neutral
erotic,0.0,1.0,0.0,0.0,3,neutral
erratic,0.0,1.0,0.0,0.0,3,neutral
erudite,0.0,1.0,0.0,0.0,3,neutral
esoteric,0.0,1.0,0.0,0.0,3,neutral
ethereal,0.0,1.0,0.0,0.0,3,neutral
ethnocentric,0.0,1.0,0.0,0.0,3,neutral
equivocating,0.0,1.0,0.0,0.0,3,neutral
expressive,0.0,1.0,0.0,0.0,3,neutral
extraordinary,0.0,1.0,0.0,0.0,3,neutral
extravagant,0.0,1.0,0.0,0.0,3,neutral
fat,0.0,1.0,0.0,0.0,3,neutral
fatherly,0.0,1.0,0.0,0.0,3,neutral
fatigueless,0.0,1.0,0.0,0.0,3,neutral
fatuous,0.0,1.0,0.0,0.0,3,neutral
fawning,0.0,1.0,0.0,0.0,3,neutral
feckless,0.0,1.0,0.0,0.0,3,neutral
fastidious,0.0,1.0,0.0,0.0,3,neutral
feeble-minded,0.0,1.0,0.0,0.0,3,neutral
feelingless,0.0,1.0,0.0,0.0,3,neutral
felicitous,0.0,1.0,0.0,0.0,3,neutral
felonious,0.0,1.0,0.0,0.0,3,neutral
feminine,0.0,1.0,0.0,0.0,3,neutral
fickle,0.0,1.0,0.0,0.0,3,neutral
fiendish,0.0,1.0,0.0,0.0,3,neutral
feelingful,0.0,1.0,0.0,0.0,3,neutral
fashionable,0.0,1.0,0.0,0.0,3,neutral
farseeing,0.0,1.0,0.0,0.0,3,neutral
fancy-free,0.0,1.0,0.0,0.0,3,neutral
extraverted,0.0,1.0,0.0,0.0,3,neutral
extreme,0.0,1.0,0.0,0.0,3,neutral
extroverted,0.0,1.0,0.0,0.0,3,neutral
facetious,0.0,1.0,0.0,0.0,3,neutral
factious,0.0,1.0,0.0,0.0,3,neutral
faint-hearted,0.0,1.0,0.0,0.0,3,neutral
fair-minded,0.0,1.0,0.0,0.0,3,neutral
fair-natured,0.0,1.0,0.0,0.0,3,neutral
false-hearted,0.0,1.0,0.0,0.0,3,neutral
faltering,0.0,1.0,0.0,0.0,3,neutral
familiar,0.0,1.0,0.0,0.0,3,neutral
famous,0.0,1.0,0.0,0.0,3,neutral
fanatical,0.0,1.0,0.0,0.0,3,neutral
fanciful,0.0,1.0,0.0,0.0,3,neutral
fancy,0.0,1.0,0.0,0.0,3,neutral
filthy,0.0,1.0,0.0,0.0,3,neutral
good-for-nothing,0.0,1.0,0.0,0.0,3,neutral
credible,0.0,1.0,0.0,0.0,3,neutral
crass,0.0,1.0,0.0,0.0,3,neutral
bearish,0.0,1.0,0.0,0.0,3,neutral
bedraggled,0.0,1.0,0.0,0.0,3,neutral
believable,0.0,1.0,0.0,0.0,3,neutral
bellicose,0.0,1.0,0.0,0.0,3,neutral
belligerent,0.0,1.0,0.0,0.0,3,neutral
bendable,0.0,1.0,0.0,0.0,3,neutral
balky,0.0,1.0,0.0,0.0,3,neutral
berating,0.0,1.0,0.0,0.0,3,neutral
bewildered,0.0,1.0,0.0,0.0,3,neutral
big,0.0,1.0,0.0,0.0,3,neutral
big-headed,0.0,1.0,0.0,0.0,3,neutral
big-hearted,0.0,1.0,0.0,0.0,3,neutral
big-mouthed,0.0,1.0,0.0,0.0,3,neutral
bigoted,0.0,1.0,0.0,0.0,3,neutral
bestial,0.0,1.0,0.0,0.0,3,neutral
bilious,0.0,1.0,0.0,0.0,3,neutral
baleful,0.0,1.0,0.0,0.0,3,neutral
backbiting,0.0,1.0,0.0,0.0,3,neutral
attention-seeking,0.0,1.0,0.0,0.0,3,neutral
attentive,0.0,1.0,0.0,0.0,3,neutral
austere,0.0,1.0,0.0,0.0,3,neutral
authentic,0.0,1.0,0.0,0.0,3,neutral
authoritarian,0.0,1.0,0.0,0.0,3,neutral
authoritative,0.0,1.0,0.0,0.0,3,neutral
baiting,0.0,1.0,0.0,0.0,3,neutral
autocratic,0.0,1.0,0.0,0.0,3,neutral
avaricious,0.0,1.0,0.0,0.0,3,neutral
average,0.0,1.0,0.0,0.0,3,neutral
awake,0.0,1.0,0.0,0.0,3,neutral
aware,0.0,1.0,0.0,0.0,3,neutral
aweless,0.0,1.0,0.0,0.0,3,neutral
babyish,0.0,1.0,0.0,0.0,3,neutral
autonomous,0.0,1.0,0.0,0.0,3,neutral
athletic,0.0,1.0,0.0,0.0,3,neutral
bland,0.0,1.0,0.0,0.0,3,neutral
blasé,0.0,1.0,0.0,0.0,3,neutral
brainy,0.0,1.0,0.0,0.0,3,neutral
brash,0.0,1.0,0.0,0.0,3,neutral
brawling,0.0,1.0,0.0,0.0,3,neutral
brawlsome,0.0,1.0,0.0,0.0,3,neutral
brazen,0.0,1.0,0.0,0.0,3,neutral
breathless,0.0,1.0,0.0,0.0,3,neutral
brainless,0.0,1.0,0.0,0.0,3,neutral
breezy,0.0,1.0,0.0,0.0,3,neutral
bristling,0.0,1.0,0.0,0.0,3,neutral
bristly,0.0,1.0,0.0,0.0,3,neutral
broad-minded,0.0,1.0,0.0,0.0,3,neutral
broad-spoken,0.0,1.0,0.0,0.0,3,neutral
broody,0.0,1.0,0.0,0.0,3,neutral
brotherly,0.0,1.0,0.0,0.0,3,neutral
bright-eyed,0.0,1.0,0.0,0.0,3,neutral
blase,0.0,1.0,0.0,0.0,3,neutral
bragging,0.0,1.0,0.0,0.0,3,neutral
bourgeois,0.0,1.0,0.0,0.0,3,neutral
blasphemous,0.0,1.0,0.0,0.0,3,neutral
bleak,0.0,1.0,0.0,0.0,3,neutral
blunt,0.0,1.0,0.0,0.0,3,neutral
blunt-witted,0.0,1.0,0.0,0.0,3,neutral
blustery,0.0,1.0,0.0,0.0,3,neutral
boastful,0.0,1.0,0.0,0.0,3,neutral
boyish,0.0,1.0,0.0,0.0,3,neutral
boastless,0.0,1.0,0.0,0.0,3,neutral
bombastic,0.0,1.0,0.0,0.0,3,neutral
bookish,0.0,1.0,0.0,0.0,3,neutral
boorish,0.0,1.0,0.0,0.0,3,neutral
boozy,0.0,1.0,0.0,0.0,3,neutral
bossy,0.0,1.0,0.0,0.0,3,neutral
bountiful,0.0,1.0,0.0,0.0,3,neutral
boisterous,0.0,1.0,0.0,0.0,3,neutral
atheistic,0.0,1.0,0.0,0.0,3,neutral
astute,0.0,1.0,0.0,0.0,3,neutral
assuming,0.0,1.0,0.0,0.0,3,neutral
acrid,0.0,1.0,0.0,0.0,3,neutral
adaptable,0.0,1.0,0.0,0.0,3,neutral
adaptive,0.0,1.0,0.0,0.0,3,neutral
adjustable,0.0,1.0,0.0,0.0,3,neutral
admonitory,0.0,1.0,0.0,0.0,3,neutral
adroit,0.0,1.0,0.0,0.0,3,neutral
acquisitive,0.0,1.0,0.0,0.0,3,neutral
adulatory,0.0,1.0,0.0,0.0,3,neutral
aesthetic,0.0,1.0,0.0,0.0,3,neutral
affable,0.0,1.0,0.0,0.0,3,neutral
affirmative,0.0,1.0,0.0,0.0,3,neutral
afraid,0.0,1.0,0.0,0.0,3,neutral
agitable,0.0,1.0,0.0,0.0,3,neutral
aimful,0.0,1.0,0.0,0.0,3,neutral
adulterous,0.0,1.0,0.0,0.0,3,neutral
aimless,0.0,1.0,0.0,0.0,3,neutral
acquiescent,0.0,1.0,0.0,0.0,3,neutral
acerbic,0.0,1.0,0.0,0.0,3,neutral
abnormal,0.0,1.0,0.0,0.0,3,neutral
abrasive,0.0,1.0,0.0,0.0,3,neutral
abrupt,0.0,1.0,0.0,0.0,3,neutral
absent-minded,0.0,1.0,0.0,0.0,3,neutral
abstemious,0.0,1.0,0.0,0.0,3,neutral
abstinent,0.0,1.0,0.0,0.0,3,neutral
acid,0.0,1.0,0.0,0.0,3,neutral
abstract,0.0,1.0,0.0,0.0,3,neutral
absurd,0.0,1.0,0.0,0.0,3,neutral
academic,0.0,1.0,0.0,0.0,3,neutral
accessible,0.0,1.0,0.0,0.0,3,neutral
accommodating,0.0,1.0,0.0,0.0,3,neutral
accountable,0.0,1.0,0.0,0.0,3,neutral
accurate,0.0,1.0,0.0,0.0,3,neutral
abstruse,0.0,1.0,0.0,0.0,3,neutral
airy,0.0,1.0,0.0,0.0,3,neutral
alarmable,0.0,1.0,0.0,0.0,3,neutral
alcoholic,0.0,1.0,0.0,0.0,3,neutral
arbitrary,0.0,1.0,0.0,0.0,3,neutral
arbitrative,0.0,1.0,0.0,0.0,3,neutral
aristocratic,0.0,1.0,0.0,0.0,3,neutral
artful,0.0,1.0,0.0,0.0,3,neutral
articulate,0.0,1.0,0.0,0.0,3,neutral
artificial,0.0,1.0,0.0,0.0,3,neutral
approachable,0.0,1.0,0.0,0.0,3,neutral
artistic,0.0,1.0,0.0,0.0,3,neutral
artsy,0.0,1.0,0.0,0.0,3,neutral
ascendant,0.0,1.0,0.0,0.0,3,neutral
ascetic,0.0,1.0,0.0,0.0,3,neutral
asocial,0.0,1.0,0.0,0.0,3,neutral
assertive,0.0,1.0,0.0,0.0,3,neutral
assiduous,0.0,1.0,0.0,0.0,3,neutral
artless,0.0,1.0,0.0,0.0,3,neutral
apprehensive,0.0,1.0,0.0,0.0,3,neutral
appealing,0.0,1.0,0.0,0.0,3,neutral
apologetic,0.0,1.0,0.0,0.0,3,neutral
aloof,0.0,1.0,0.0,0.0,3,neutral
altruistic,0.0,1.0,0.0,0.0,3,neutral
ambiguous,0.0,1.0,0.0,0.0,3,neutral
amenable,0.0,1.0,0.0,0.0,3,neutral
amiable,0.0,1.0,0.0,0.0,3,neutral
amicable,0.0,1.0,0.0,0.0,3,neutral
analytical,0.0,1.0,0.0,0.0,3,neutral
anarchistic,0.0,1.0,0.0,0.0,3,neutral
anecdotal,0.0,1.0,0.0,0.0,3,neutral
angelic,0.0,1.0,0.0,0.0,3,neutral
animated,0.0,1.0,0.0,0.0,3,neutral
anticipative,0.0,1.0,0.0,0.0,3,neutral
antisocial,0.0,1.0,0.0,0.0,3,neutral
aphoristic,0.0,1.0,0.0,0.0,3,neutral
apolitical,0.0,1.0,0.0,0.0,3,neutral
browbeating,0.0,1.0,0.0,0.0,3,neutral
brusque,0.0,1.0,0.0,0.0,3,neutral
brutish,0.0,1.0,0.0,0.0,3,neutral
bubbly,0.0,1.0,0.0,0.0,3,neutral
complying,0.0,1.0,0.0,0.0,3,neutral
composed,0.0,1.0,0.0,0.0,3,neutral
compulsive,0.0,1.0,0.0,0.0,3,neutral
comradely,0.0,1.0,0.0,0.0,3,neutral
concealing,0.0,1.0,0.0,0.0,3,neutral
conceding,0.0,1.0,0.0,0.0,3,neutral
complicated,0.0,1.0,0.0,0.0,3,neutral
conceited,0.0,1.0,0.0,0.0,3,neutral
conceptual,0.0,1.0,0.0,0.0,3,neutral
concerned,0.0,1.0,0.0,0.0,3,neutral
conciliatory,0.0,1.0,0.0,0.0,3,neutral
concise,0.0,1.0,0.0,0.0,3,neutral
condemning,0.0,1.0,0.0,0.0,3,neutral
condescending,0.0,1.0,0.0,0.0,3,neutral
conceitless,0.0,1.0,0.0,0.0,3,neutral
conforming,0.0,1.0,0.0,0.0,3,neutral
compliant,0.0,1.0,0.0,0.0,3,neutral
complaisant,0.0,1.0,0.0,0.0,3,neutral
cognitive,0.0,1.0,0.0,0.0,3,neutral
coherent,0.0,1.0,0.0,0.0,3,neutral
cold,0.0,1.0,0.0,0.0,3,neutral
cold-blooded,0.0,1.0,0.0,0.0,3,neutral
cold-hearted,0.0,1.0,0.0,0.0,3,neutral
colorful,0.0,1.0,0.0,0.0,3,neutral
complex,0.0,1.0,0.0,0.0,3,neutral
combative,0.0,1.0,0.0,0.0,3,neutral
commandeering,0.0,1.0,0.0,0.0,3,neutral
commanding,0.0,1.0,0.0,0.0,3,neutral
communicative,0.0,1.0,0.0,0.0,3,neutral
companionable,0.0,1.0,0.0,0.0,3,neutral
compatible,0.0,1.0,0.0,0.0,3,neutral
competitory,0.0,1.0,0.0,0.0,3,neutral
comical,0.0,1.0,0.0,0.0,3,neutral
confusable,0.0,1.0,0.0,0.0,3,neutral
congenial,0.0,1.0,0.0,0.0,3,neutral
conniving,0.0,1.0,0.0,0.0,3,neutral
cooperative,0.0,1.0,0.0,0.0,3,neutral
coquettish,0.0,1.0,0.0,0.0,3,neutral
cordial,0.0,1.0,0.0,0.0,3,neutral
corrective,0.0,1.0,0.0,0.0,3,neutral
corrupt,0.0,1.0,0.0,0.0,3,neutral
corruptible,0.0,1.0,0.0,0.0,3,neutral
cool-headed,0.0,1.0,0.0,0.0,3,neutral
cosmopolitan,0.0,1.0,0.0,0.0,3,neutral
courtly,0.0,1.0,0.0,0.0,3,neutral
covetous,0.0,1.0,0.0,0.0,3,neutral
coy,0.0,1.0,0.0,0.0,3,neutral
crabby,0.0,1.0,0.0,0.0,3,neutral
crafty,0.0,1.0,0.0,0.0,3,neutral
cranky,0.0,1.0,0.0,0.0,3,neutral
counselable,0.0,1.0,0.0,0.0,3,neutral
conversational,0.0,1.0,0.0,0.0,3,neutral
conventional,0.0,1.0,0.0,0.0,3,neutral
controlling,0.0,1.0,0.0,0.0,3,neutral
conscienceless,0.0,1.0,0.0,0.0,3,neutral
conscientious,0.0,1.0,0.0,0.0,3,neutral
conservative,0.0,1.0,0.0,0.0,3,neutral
consistent,0.0,1.0,0.0,0.0,3,neutral
consolatory,0.0,1.0,0.0,0.0,3,neutral
consoling,0.0,1.0,0.0,0.0,3,neutral
conspicuous,0.0,1.0,0.0,0.0,3,neutral
conspiring,0.0,1.0,0.0,0.0,3,neutral
constant,0.0,1.0,0.0,0.0,3,neutral
constructive,0.0,1.0,0.0,0.0,3,neutral
contained,0.0,1.0,0.0,0.0,3,neutral
contemplative,0.0,1.0,0.0,0.0,3,neutral
contrary,0.0,1.0,0.0,0.0,3,neutral
contrary-minded,0.0,1.0,0.0,0.0,3,neutral
controlled,0.0,1.0,0.0,0.0,3,neutral
coercive,0.0,1.0,0.0,0.0,3,neutral
craven,0.0,1.0,0.0,0.0,3,neutral
coercing,0.0,1.0,0.0,0.0,3,neutral
coarse,0.0,1.0,0.0,0.0,3,neutral
capricious,0.0,1.0,0.0,0.0,3,neutral
careworn,0.0,1.0,0.0,0.0,3,neutral
catty,0.0,1.0,0.0,0.0,3,neutral
caustic,0.0,1.0,0.0,0.0,3,neutral
cautionary,0.0,1.0,0.0,0.0,3,neutral
cavalier,0.0,1.0,0.0,0.0,3,neutral
cantankerous,0.0,1.0,0.0,0.0,3,neutral
censorial,0.0,1.0,0.0,0.0,3,neutral
cerebral,0.0,1.0,0.0,0.0,3,neutral
ceremonious,0.0,1.0,0.0,0.0,3,neutral
chameleonlike,0.0,1.0,0.0,0.0,3,neutral
changeable,0.0,1.0,0.0,0.0,3,neutral
changeless,0.0,1.0,0.0,0.0,3,neutral
charismatic,0.0,1.0,0.0,0.0,3,neutral
censorious,0.0,1.0,0.0,0.0,3,neutral
chaste,0.0,1.0,0.0,0.0,3,neutral
canny,0.0,1.0,0.0,0.0,3,neutral
callow,0.0,1.0,0.0,0.0,3,neutral
buffoonish,0.0,1.0,0.0,0.0,3,neutral
bullheaded,0.0,1.0,0.0,0.0,3,neutral
bullish,0.0,1.0,0.0,0.0,3,neutral
buoying,0.0,1.0,0.0,0.0,3,neutral
bureaucratic,0.0,1.0,0.0,0.0,3,neutral
burned-out,0.0,1.0,0.0,0.0,3,neutral
candid,0.0,1.0,0.0,0.0,3,neutral
businesslike,0.0,1.0,0.0,0.0,3,neutral
busyish,0.0,1.0,0.0,0.0,3,neutral
cagey,0.0,1.0,0.0,0.0,3,neutral
cajoling,0.0,1.0,0.0,0.0,3,neutral
calculable,0.0,1.0,0.0,0.0,3,neutral
calculating,0.0,1.0,0.0,0.0,3,neutral
callous,0.0,1.0,0.0,0.0,3,neutral
busy,0.0,1.0,0.0,0.0,3,neutral
chattering,0.0,1.0,0.0,0.0,3,neutral
chatty,0.0,1.0,0.0,0.0,3,neutral
chauvinistic,0.0,1.0,0.0,0.0,3,neutral
clear-eyed,0.0,1.0,0.0,0.0,3,neutral
clearheaded,0.0,1.0,0.0,0.0,3,neutral
clear-sighted,0.0,1.0,0.0,0.0,3,neutral
clear-thinking,0.0,1.0,0.0,0.0,3,neutral
clinging,0.0,1.0,0.0,0.0,3,neutral
clingy,0.0,1.0,0.0,0.0,3,neutral
clear-cut,0.0,1.0,0.0,0.0,3,neutral
cliquish,0.0,1.0,0.0,0.0,3,neutral
close-fisted,0.0,1.0,0.0,0.0,3,neutral
close-mouthed,0.0,1.0,0.0,0.0,3,neutral
clownish,0.0,1.0,0.0,0.0,3,neutral
cloying,0.0,1.0,0.0,0.0,3,neutral
clubby,0.0,1.0,0.0,0.0,3,neutral
clumsy,0.0,1.0,0.0,0.0,3,neutral
closed-minded,0.0,1.0,0.0,0.0,3,neutral
clannish,0.0,1.0,0.0,0.0,3,neutral
clandestine,0.0,1.0,0.0,0.0,3,neutral
clairvoyant,0.0,1.0,0.0,0.0,3,neutral
cheap,0.0,1.0,0.0,0.0,3,neutral
cheeky,0.0,1.0,0.0,0.0,3,neutral
cheesy,0.0,1.0,0.0,0.0,3,neutral
cherubic,0.0,1.0,0.0,0.0,3,neutral
childlike,0.0,1.0,0.0,0.0,3,neutral
chipper,0.0,1.0,0.0,0.0,3,neutral
chitchatty,0.0,1.0,0.0,0.0,3,neutral
chivalrous,0.0,1.0,0.0,0.0,3,neutral
choosy,0.0,1.0,0.0,0.0,3,neutral
chubby,0.0,1.0,0.0,0.0,3,neutral
chummy,0.0,1.0,0.0,0.0,3,neutral
churlish,0.0,1.0,0.0,0.0,3,neutral
circumspect,0.0,1.0,0.0,0.0,3,neutral
civil,0.0,1.0,0.0,0.0,3,neutral
civilized,0.0,1.0,0.0,0.0,3,neutral
cocksure,0.0,1.0,0.0,0.0,3,neutral
good-hearted,0.0,1.0,0.0,0.0,3,neutral
flighty,0.0,1.0,0.0,0.0,3,neutral
zestful,0.0,1.0,0.0,0.0,3,neutral
insightful,0.0,1.0,0.0,0.0,3,neutral
insensuous,0.0,1.0,0.0,0.0,3,neutral
middle-class,0.0,1.0,0.0,0.0,3,neutral
insensate,0.0,1.0,0.0,0.0,3,neutral
insatiable,0.0,1.0,0.0,0.0,3,neutral
inquisitorial,0.0,1.0,0.0,0.0,3,neutral
mild,0.0,1.0,0.0,0.0,3,neutral
mild-hearted,0.0,1.0,0.0,0.0,3,neutral
inquiring,0.0,1.0,0.0,0.0,3,neutral
inoffensive,0.0,1.0,0.0,0.0,3,neutral
militant,0.0,1.0,0.0,0.0,3,neutral
militaristic,0.0,1.0,0.0,0.0,3,neutral
insinuating,0.0,1.0,0.0,0.0,3,neutral
mindful,0.0,1.0,0.0,0.0,3,neutral
