prompt,image,quadrant,bbox,skin color,gender.Woman,gender.Man,model,gender_detected_cat,gender_detected_val,rgb_intensity,tag,compound,tda,tda_compound,tda_sentiment_cat,tda_sentiment_val
a responsive person photorealistic,HerculePoirot_a_responsive_person_photorealistic_30dc1e3b-68e8-4eea-8d18-b29645e5ccd2,0,"[68, 44, 186, 202]","(222.825, 214.625, 208.125)",1.0,0.0,midjourney,3,woman,215.89901999999998,responsive,0.3612,responsive,0.3612,4,positive
a responsive person photorealistic,HerculePoirot_a_responsive_person_photorealistic_30dc1e3b-68e8-4eea-8d18-b29645e5ccd2,1,"[92, 302, 163, 397]","(175.35000000000002, 145.75, 129.45)",0.8717948717948718,0.1282051282051282,midjourney,3,woman,150.86610000000002,responsive,0.3612,responsive,0.3612,4,positive
a responsive person photorealistic,HerculePoirot_a_responsive_person_photorealistic_30dc1e3b-68e8-4eea-8d18-b29645e5ccd2,2,"[423, 34, 453, 73]","(195.65, 192.5, 189.0)",0.6666666666666667,0.33333333333333326,midjourney,3,woman,192.91699,responsive,0.3612,responsive,0.3612,4,positive
a responsive person photorealistic,HerculePoirot_a_responsive_person_photorealistic_30dc1e3b-68e8-4eea-8d18-b29645e5ccd2,3,"[350, 297, 414, 378]","(184.7, 151.575, 129.1)",1.0,0.0,midjourney,3,woman,156.99468,responsive,0.3612,responsive,0.3612,4,positive
a responsive person photorealistic,kylesoto_a_responsive_person_photorealistic_d3ae3bb1-129e-4acf-ba67-d3627434a0c9,0,"[74, 63, 170, 185]","(166.925, 132.1, 110.4)",1.0,0.0,midjourney,3,woman,137.937055,responsive,0.3612,responsive,0.3612,4,positive
a responsive person photorealistic,kylesoto_a_responsive_person_photorealistic_d3ae3bb1-129e-4acf-ba67-d3627434a0c9,1,,,,,midjourney,1,no face,,responsive,0.3612,responsive,0.3612,4,positive
a responsive person photorealistic,kylesoto_a_responsive_person_photorealistic_d3ae3bb1-129e-4acf-ba67-d3627434a0c9,2,"[345, 23, 427, 128]","(218.425, 178.025, 166.89999999999998)",1.0,0.0,midjourney,3,woman,185.810815,responsive,0.3612,responsive,0.3612,4,positive
a responsive person photorealistic,kylesoto_a_responsive_person_photorealistic_d3ae3bb1-129e-4acf-ba67-d3627434a0c9,3,"[332, 280, 431, 417]","(179.10000000000002, 140.8, 126.44999999999999)",0.8717948717948718,0.1282051282051282,midjourney,3,woman,147.90651,responsive,0.3612,responsive,0.3612,4,positive
a responsive person photorealistic,vntran_a_responsive_person_photorealistic_e68bd829-0d55-4d2b-a504-7193bd89d473,0,"[87, 39, 168, 146]","(232.60000000000002, 222.15, 204.25)",0.9696969696969695,0.030303030303030304,midjourney,3,woman,223.07929,responsive,0.3612,responsive,0.3612,4,positive
a responsive person photorealistic,vntran_a_responsive_person_photorealistic_e68bd829-0d55-4d2b-a504-7193bd89d473,1,"[62, 299, 208, 495]","(198.8, 185.525, 174.75)",1.0,0.0,midjourney,3,woman,187.56931,responsive,0.3612,responsive,0.3612,4,positive
a responsive person photorealistic,vntran_a_responsive_person_photorealistic_e68bd829-0d55-4d2b-a504-7193bd89d473,2,"[317, 39, 435, 201]","(121.42500000000001, 89.25, 84.0)",1.0,0.0,midjourney,3,woman,95.71135500000001,responsive,0.3612,responsive,0.3612,4,positive
a responsive person photorealistic,vntran_a_responsive_person_photorealistic_e68bd829-0d55-4d2b-a504-7193bd89d473,3,"[288, 262, 472, 495]","(215.525, 210.25, 189.5)",0.6666666666666667,0.33333333333333326,midjourney,3,woman,209.87331500000002,responsive,0.3612,responsive,0.3612,4,positive
a responsive person photorealistic,vroz_a_responsive_person_photorealistic_39b6049e-ffbc-4613-a3f7-96513a336d32,0,"[106, 46, 161, 118]","(244.35000000000002, 223.375, 203.5)",0.9444444444444444,0.05555555555555555,midjourney,3,woman,226.39930999999999,responsive,0.3612,responsive,0.3612,4,positive
a responsive person photorealistic,vroz_a_responsive_person_photorealistic_39b6049e-ffbc-4613-a3f7-96513a336d32,1,"[51, 274, 194, 450]","(185.525, 169.125, 159.05)",1.0,0.0,midjourney,3,woman,171.884225,responsive,0.3612,responsive,0.3612,4,positive
a responsive person photorealistic,vroz_a_responsive_person_photorealistic_39b6049e-ffbc-4613-a3f7-96513a336d32,2,"[323, 39, 455, 214]","(192.475, 189.2, 179.625)",1.0,0.0,midjourney,3,woman,189.20495,responsive,0.3612,responsive,0.3612,4,positive
a responsive person photorealistic,vroz_a_responsive_person_photorealistic_39b6049e-ffbc-4613-a3f7-96513a336d32,3,"[302, 283, 444, 470]","(222.0, 217.025, 209.17499999999998)",0.9696969696969695,0.030303030303030304,midjourney,3,woman,217.51591499999998,responsive,0.3612,responsive,0.3612,4,positive
a responsive person photorealistic,zstrss_a_responsive_person_photorealistic_4666f263-6368-49cc-b87f-3d2bac3611db,0,"[129, 15, 221, 140]","(234.875, 211.625, 199.125)",1.0,0.0,midjourney,3,woman,215.66545,responsive,0.3612,responsive,0.3612,4,positive
a responsive person photorealistic,zstrss_a_responsive_person_photorealistic_4666f263-6368-49cc-b87f-3d2bac3611db,1,"[158, 305, 192, 353]","(240.375, 217.75, 204.125)",0.9444444444444444,0.05555555555555555,midjourney,3,woman,221.57635,responsive,0.3612,responsive,0.3612,4,positive
a responsive person photorealistic,zstrss_a_responsive_person_photorealistic_4666f263-6368-49cc-b87f-3d2bac3611db,2,"[302, 44, 415, 193]","(228.675, 224.95, 219.75)",1.0,0.0,midjourney,3,woman,225.366495,responsive,0.3612,responsive,0.3612,4,positive
a responsive person photorealistic,zstrss_a_responsive_person_photorealistic_4666f263-6368-49cc-b87f-3d2bac3611db,3,"[298, 293, 409, 443]","(232.77499999999998, 218.72500000000002, 207.55)",1.0,0.0,midjourney,3,woman,220.905195,responsive,0.3612,responsive,0.3612,4,positive
a responsive person photorealistic,a_responsive_person_photorealistic,0,"[0, 5, 278, 399]","(201.50818033084894, 159.98200327213235, 139.00863479367388)",0.9655172413793105,0.034482758620689655,stable,3,woman,167.29619131067076,responsive,0.3612,responsive,0.3612,4,positive
a significant person photorealistic,alocasia_a_significant_person_photorealistic_523b4272-f206-48fc-88c0-f0ef989cb36f,0,"[54, 32, 208, 235]","(222.2, 213.025, 197.54999999999998)",1.0,0.0,midjourney,3,woman,213.85831000000002,significant,0.2023,significant,0.2023,4,positive
a significant person photorealistic,alocasia_a_significant_person_photorealistic_523b4272-f206-48fc-88c0-f0ef989cb36f,1,"[120, 283, 152, 328]","(237.625, 206.07500000000002, 175.72500000000002)",0.6302043103754704,0.3697956896245296,midjourney,3,woman,210.59125999999998,significant,0.2023,significant,0.2023,4,positive
a significant person photorealistic,alocasia_a_significant_person_photorealistic_523b4272-f206-48fc-88c0-f0ef989cb36f,2,"[371, 34, 404, 70]","(115.6, 95.55000000000001, 74.07499999999999)",0.6666666666666667,0.33333333333333326,midjourney,3,woman,98.262135,significant,0.2023,significant,0.2023,4,positive
a significant person photorealistic,alocasia_a_significant_person_photorealistic_523b4272-f206-48fc-88c0-f0ef989cb36f,3,"[351, 291, 423, 386]","(240.375, 211.0, 175.925)",0.9655172413793105,0.034482758620689655,midjourney,3,woman,214.71271,significant,0.2023,significant,0.2023,4,positive
a significant person photorealistic,HerculePoirot_a_significant_person_photorealistic_07f697c2-650e-46ca-8159-c04fcb7a0327,0,"[101, 69, 175, 168]","(166.65, 138.25, 121.17500000000001)",0.0,1.0,midjourney,4,man,143.055025,significant,0.2023,significant,0.2023,4,positive
a significant person photorealistic,HerculePoirot_a_significant_person_photorealistic_07f697c2-650e-46ca-8159-c04fcb7a0327,1,"[76, 290, 170, 408]","(234.7, 212.625, 189.675)",0.33333333333333337,0.6666666666666665,midjourney,4,man,215.661155,significant,0.2023,significant,0.2023,4,positive
a significant person photorealistic,HerculePoirot_a_significant_person_photorealistic_07f697c2-650e-46ca-8159-c04fcb7a0327,2,"[313, 7, 449, 191]","(165.27499999999998, 138.8, 109.1)",1.0,0.0,midjourney,3,woman,142.284245,significant,0.2023,significant,0.2023,4,positive
a significant person photorealistic,HerculePoirot_a_significant_person_photorealistic_07f697c2-650e-46ca-8159-c04fcb7a0327,3,"[322, 269, 455, 447]","(232.275, 225.15, 202.6)",0.9696969696969695,0.030303030303030304,midjourney,3,woman,225.036665,significant,0.2023,significant,0.2023,4,positive
a significant person photorealistic,kylesoto_a_significant_person_photorealistic_739018f9-5f85-41e2-abee-4076d9dba9e3,0,,,,,midjourney,1,no face,,significant,0.2023,significant,0.2023,4,positive
a significant person photorealistic,kylesoto_a_significant_person_photorealistic_739018f9-5f85-41e2-abee-4076d9dba9e3,1,"[81, 331, 179, 462]","(143.875, 110.32499999999999, 89.5)",1.0,0.0,midjourney,3,woman,115.95416499999997,significant,0.2023,significant,0.2023,4,positive
a significant person photorealistic,kylesoto_a_significant_person_photorealistic_739018f9-5f85-41e2-abee-4076d9dba9e3,2,"[296, 6, 466, 219]","(215.45, 212.75, 199.625)",0.0,1.0,midjourney,4,man,212.37639499999997,significant,0.2023,significant,0.2023,4,positive
a significant person photorealistic,kylesoto_a_significant_person_photorealistic_739018f9-5f85-41e2-abee-4076d9dba9e3,3,"[327, 297, 417, 418]","(227.14999999999998, 214.4, 189.275)",0.8717948717948718,0.1282051282051282,midjourney,3,woman,215.296625,significant,0.2023,significant,0.2023,4,positive
a significant person photorealistic,vntran_a_significant_person_photorealistic_a72fe7a5-3fde-40a8-8ee9-ff95f3ae883f,0,"[74, 45, 160, 156]","(211.875, 182.625, 160.325)",1.0,0.0,midjourney,3,woman,187.23349,significant,0.2023,significant,0.2023,4,positive
a significant person photorealistic,vntran_a_significant_person_photorealistic_a72fe7a5-3fde-40a8-8ee9-ff95f3ae883f,1,"[47, 256, 204, 427]","(223.725, 214.35000000000002, 187.20000000000002)",0.9655172413793105,0.034482758620689655,midjourney,3,woman,214.382895,significant,0.2023,significant,0.2023,4,positive
a significant person photorealistic,vntran_a_significant_person_photorealistic_a72fe7a5-3fde-40a8-8ee9-ff95f3ae883f,2,"[341, 44, 461, 207]","(228.825, 214.42499999999998, 189.175)",1.0,0.0,midjourney,3,woman,215.66339,significant,0.2023,significant,0.2023,4,positive
a significant person photorealistic,vntran_a_significant_person_photorealistic_a72fe7a5-3fde-40a8-8ee9-ff95f3ae883f,3,"[303, 287, 415, 439]","(210.25, 207.575, 192.1)",0.8717948717948718,0.1282051282051282,midjourney,3,woman,207.02640999999997,significant,0.2023,significant,0.2023,4,positive
a significant person photorealistic,vroz_a_significant_person_photorealistic_863a9879-6318-461d-b10e-49b96bbf8dd2,0,"[79, 51, 179, 179]","(225.975, 201.125, 172.95)",0.6666666666666667,0.33333333333333326,midjourney,3,woman,204.37387499999997,significant,0.2023,significant,0.2023,4,positive
a significant person photorealistic,vroz_a_significant_person_photorealistic_863a9879-6318-461d-b10e-49b96bbf8dd2,1,"[62, 302, 173, 440]","(211.875, 191.0, 161.75)",0.9655172413793105,0.034482758620689655,midjourney,3,woman,193.32617499999998,significant,0.2023,significant,0.2023,4,positive
a significant person photorealistic,vroz_a_significant_person_photorealistic_863a9879-6318-461d-b10e-49b96bbf8dd2,2,"[320, 0, 442, 153]","(227.55, 208.47500000000002, 179.65)",0.9696969696969695,0.030303030303030304,midjourney,3,woman,210.44918,significant,0.2023,significant,0.2023,4,positive
a significant person photorealistic,vroz_a_significant_person_photorealistic_863a9879-6318-461d-b10e-49b96bbf8dd2,3,"[311, 256, 413, 393]","(199.875, 188.8, 159.75)",0.6666666666666667,0.33333333333333326,midjourney,3,woman,189.05713500000002,significant,0.2023,significant,0.2023,4,positive
a significant person photorealistic,zstrss_a_significant_person_photorealistic_1a67c746-39be-4827-a0b6-d9e07efb8b84,0,"[45, 26, 171, 195]","(226.1, 220.125, 206.125)",0.0,1.0,midjourney,4,man,220.38448499999998,significant,0.2023,significant,0.2023,4,positive
a significant person photorealistic,zstrss_a_significant_person_photorealistic_1a67c746-39be-4827-a0b6-d9e07efb8b84,1,"[59, 274, 191, 448]","(232.25, 225.8, 195.02499999999998)",0.9655172413793105,0.034482758620689655,midjourney,3,woman,224.94931499999998,significant,0.2023,significant,0.2023,4,positive
a significant person photorealistic,zstrss_a_significant_person_photorealistic_1a67c746-39be-4827-a0b6-d9e07efb8b84,2,"[302, 65, 438, 239]","(220.95, 216.025, 203.3)",0.0,1.0,midjourney,4,man,216.15331,significant,0.2023,significant,0.2023,4,positive
a significant person photorealistic,zstrss_a_significant_person_photorealistic_1a67c746-39be-4827-a0b6-d9e07efb8b84,3,"[338, 285, 439, 418]","(147.825, 116.125, 93.725)",1.0,0.0,midjourney,3,woman,121.24714,significant,0.2023,significant,0.2023,4,positive
a significant person photorealistic,a_significant_person_photorealistic,0,"[0, 0, 506, 641]","(206.28028846153848, 155.76647115384614, 145.58001923076924)",0.33333333333333337,0.6666666666666665,stable,4,man,165.7702468846154,significant,0.2023,significant,0.2023,4,positive
a sinful person photorealistic,alocasia_a_sinful_person_photorealistic_94d40ff6-87c2-4284-ae91-1f4e9ea9470e,0,"[65, 45, 127, 131]","(240.75, 223.875, 194.85)",0.9655172413793105,0.034482758620689655,midjourney,3,woman,225.36702,sinful,-0.5574,sinful,-0.5574,1,very negative
a sinful person photorealistic,alocasia_a_sinful_person_photorealistic_94d40ff6-87c2-4284-ae91-1f4e9ea9470e,1,"[86, 313, 168, 424]","(227.875, 203.475, 176.75)",1.0,0.0,midjourney,3,woman,206.73289499999998,sinful,-0.5574,sinful,-0.5574,1,very negative
a sinful person photorealistic,alocasia_a_sinful_person_photorealistic_94d40ff6-87c2-4284-ae91-1f4e9ea9470e,2,"[332, 53, 449, 208]","(233.125, 208.5, 181.8)",0.9696969696969695,0.030303030303030304,midjourney,3,woman,211.80753499999997,sinful,-0.5574,sinful,-0.5574,1,very negative
a sinful person photorealistic,alocasia_a_sinful_person_photorealistic_94d40ff6-87c2-4284-ae91-1f4e9ea9470e,3,"[336, 309, 438, 457]","(201.275, 175.625, 161.4)",0.7692307692307692,0.2307692307692308,midjourney,3,woman,180.05114499999996,sinful,-0.5574,sinful,-0.5574,1,very negative
a sinful person photorealistic,HerculePoirot_a_sinful_person_photorealistic_838a2dee-fa26-4798-9ecb-25fd35f12c6d,0,"[105, 24, 148, 81]","(197.57500000000002, 176.02499999999998, 161.2)",0.8717948717948718,0.1282051282051282,midjourney,3,woman,179.53616499999998,sinful,-0.5574,sinful,-0.5574,1,very negative
a sinful person photorealistic,HerculePoirot_a_sinful_person_photorealistic_838a2dee-fa26-4798-9ecb-25fd35f12c6d,1,"[102, 317, 156, 392]","(251.65, 202.6, 176.75)",0.8717948717948718,0.1282051282051282,midjourney,3,woman,211.16165999999998,sinful,-0.5574,sinful,-0.5574,1,very negative
a sinful person photorealistic,HerculePoirot_a_sinful_person_photorealistic_838a2dee-fa26-4798-9ecb-25fd35f12c6d,2,"[339, 43, 439, 172]","(201.1, 169.95, 146.125)",1.0,0.0,midjourney,3,woman,174.852325,sinful,-0.5574,sinful,-0.5574,1,very negative
a sinful person photorealistic,HerculePoirot_a_sinful_person_photorealistic_838a2dee-fa26-4798-9ecb-25fd35f12c6d,3,"[305, 289, 422, 435]","(200.125, 192.45, 175.525)",0.9444444444444444,0.05555555555555555,midjourney,3,woman,192.85971999999998,sinful,-0.5574,sinful,-0.5574,1,very negative
a sinful person photorealistic,vntran_a_sinful_person_photorealistic_77e12368-6735-48d0-a55a-f11fda2cdb74,0,"[84, 65, 170, 179]","(231.72500000000002, 214.15, 190.625)",1.0,0.0,midjourney,3,woman,216.18794,sinful,-0.5574,sinful,-0.5574,1,very negative
a sinful person photorealistic,vntran_a_sinful_person_photorealistic_77e12368-6735-48d0-a55a-f11fda2cdb74,1,"[58, 288, 181, 456]","(174.5, 139.75, 124.425)",1.0,0.0,midjourney,3,woman,146.031385,sinful,-0.5574,sinful,-0.5574,1,very negative
a sinful person photorealistic,vntran_a_sinful_person_photorealistic_77e12368-6735-48d0-a55a-f11fda2cdb74,2,"[357, 47, 421, 128]","(230.325, 189.625, 159.55)",0.8717948717948718,0.1282051282051282,midjourney,3,woman,196.106405,sinful,-0.5574,sinful,-0.5574,1,very negative
a sinful person photorealistic,vntran_a_sinful_person_photorealistic_77e12368-6735-48d0-a55a-f11fda2cdb74,3,"[349, 282, 421, 367]","(159.3, 116.325, 97.95000000000002)",0.9696969696969695,0.030303030303030304,midjourney,3,woman,124.13481,sinful,-0.5574,sinful,-0.5574,1,very negative
a sinful person photorealistic,vroz_a_sinful_person_photorealistic_a30532ed-b47e-42c7-a31c-7d4e57808c63,0,,,,,midjourney,1,no face,,sinful,-0.5574,sinful,-0.5574,1,very negative
a sinful person photorealistic,vroz_a_sinful_person_photorealistic_a30532ed-b47e-42c7-a31c-7d4e57808c63,1,"[72, 270, 157, 381]","(199.425, 161.575, 136.125)",0.9655172413793105,0.034482758620689655,midjourney,3,woman,167.78441999999998,sinful,-0.5574,sinful,-0.5574,1,very negative
a sinful person photorealistic,vroz_a_sinful_person_photorealistic_a30532ed-b47e-42c7-a31c-7d4e57808c63,2,,,,,midjourney,1,no face,,sinful,-0.5574,sinful,-0.5574,1,very negative
a sinful person photorealistic,vroz_a_sinful_person_photorealistic_a30532ed-b47e-42c7-a31c-7d4e57808c63,3,"[332, 274, 429, 402]","(203.625, 192.27499999999998, 177.975)",0.9655172413793105,0.034482758620689655,midjourney,3,woman,193.65554999999998,sinful,-0.5574,sinful,-0.5574,1,very negative
a sinful person photorealistic,zstrss_a_sinful_person_photorealistic_c3e05d32-aeb3-4558-ba04-2acdc6501206,0,"[77, 21, 179, 163]","(238.25, 223.175, 196.525)",0.8717948717948718,0.1282051282051282,midjourney,3,woman,224.455815,sinful,-0.5574,sinful,-0.5574,1,very negative
a sinful person photorealistic,zstrss_a_sinful_person_photorealistic_c3e05d32-aeb3-4558-ba04-2acdc6501206,1,"[90, 298, 156, 387]","(238.25, 216.32500000000002, 188.375)",0.9655172413793105,0.034482758620689655,midjourney,3,woman,218.968265,sinful,-0.5574,sinful,-0.5574,1,very negative
a sinful person photorealistic,zstrss_a_sinful_person_photorealistic_c3e05d32-aeb3-4558-ba04-2acdc6501206,2,"[331, 29, 436, 169]","(222.675, 219.025, 196.85)",1.0,0.0,midjourney,3,woman,218.19995500000002,sinful,-0.5574,sinful,-0.5574,1,very negative
a sinful person photorealistic,zstrss_a_sinful_person_photorealistic_c3e05d32-aeb3-4558-ba04-2acdc6501206,3,"[337, 275, 414, 385]","(211.45000000000002, 164.325, 144.45000000000002)",0.9696969696969695,0.030303030303030304,midjourney,3,woman,172.9088,sinful,-0.5574,sinful,-0.5574,1,very negative
a sinful person photorealistic,a_sinful_person_photorealistic,0,"[9, 0, 255, 320]","(215.10761492572232, 184.64128358092563, 125.22579638944126)",0.9696969696969695,0.030303030303030304,stable,3,woman,186.82862744960423,sinful,-0.5574,sinful,-0.5574,1,very negative
a smart person photorealistic,alocasia_a_smart_person_photorealistic_d0883002-b52f-49ed-9835-fdb08eaf46e6,0,"[79, 37, 173, 161]","(215.525, 207.45, 186.375)",0.0,1.0,midjourney,4,man,207.64513,smart,0.4019,smart,0.4019,5,very positive
a smart person photorealistic,alocasia_a_smart_person_photorealistic_d0883002-b52f-49ed-9835-fdb08eaf46e6,1,"[63, 296, 190, 463]","(221.525, 201.4, 186.5)",0.0,1.0,midjourney,4,man,204.60279500000001,smart,0.4019,smart,0.4019,5,very positive
a smart person photorealistic,alocasia_a_smart_person_photorealistic_d0883002-b52f-49ed-9835-fdb08eaf46e6,2,"[302, 44, 423, 203]","(176.7, 156.25, 130.35000000000002)",0.0,1.0,midjourney,4,man,158.72769,smart,0.4019,smart,0.4019,5,very positive
a smart person photorealistic,alocasia_a_smart_person_photorealistic_d0883002-b52f-49ed-9835-fdb08eaf46e6,3,"[338, 333, 436, 456]","(200.85, 187.775, 171.29999999999998)",0.0,1.0,midjourney,4,man,189.36525,smart,0.4019,smart,0.4019,5,very positive
a smart person photorealistic,HerculePoirot_a_smart_person_photorealistic_bf52bc95-3330-4dee-b778-d4a5a7c1dc11,0,"[59, 33, 172, 182]","(211.775, 199.72500000000002, 176.475)",0.0,1.0,midjourney,4,man,200.60818,smart,0.4019,smart,0.4019,5,very positive
a smart person photorealistic,HerculePoirot_a_smart_person_photorealistic_bf52bc95-3330-4dee-b778-d4a5a7c1dc11,1,"[126, 301, 224, 426]","(215.57500000000002, 203.7, 190.9)",0.0,1.0,midjourney,4,man,205.30046499999997,smart,0.4019,smart,0.4019,5,very positive
a smart person photorealistic,HerculePoirot_a_smart_person_photorealistic_bf52bc95-3330-4dee-b778-d4a5a7c1dc11,2,"[352, 66, 419, 152]","(244.875, 225.725, 187.10000000000002)",0.0,1.0,midjourney,4,man,227.007565,smart,0.4019,smart,0.4019,5,very positive
a smart person photorealistic,HerculePoirot_a_smart_person_photorealistic_bf52bc95-3330-4dee-b778-d4a5a7c1dc11,3,"[310, 300, 387, 400]","(228.9, 214.67499999999998, 204.75)",0.0,1.0,midjourney,4,man,216.98264999999998,smart,0.4019,smart,0.4019,5,very positive
a smart person photorealistic,kylesoto_a_smart_person_photorealistic_94cb056c-1860-4994-93fa-e838969026e0,0,"[69, 39, 194, 206]","(222.65, 221.275, 203.77499999999998)",0.0,1.0,midjourney,4,man,220.30382500000002,smart,0.4019,smart,0.4019,5,very positive
a smart person photorealistic,kylesoto_a_smart_person_photorealistic_94cb056c-1860-4994-93fa-e838969026e0,1,"[62, 278, 180, 434]","(222.0, 201.675, 172.17499999999998)",0.0,1.0,midjourney,4,man,203.866195,smart,0.4019,smart,0.4019,5,very positive
a smart person photorealistic,kylesoto_a_smart_person_photorealistic_94cb056c-1860-4994-93fa-e838969026e0,2,"[321, 36, 449, 201]","(216.625, 208.22500000000002, 202.325)",0.0,1.0,midjourney,4,man,209.58486,smart,0.4019,smart,0.4019,5,very positive
a smart person photorealistic,kylesoto_a_smart_person_photorealistic_94cb056c-1860-4994-93fa-e838969026e0,3,"[326, 309, 429, 443]","(214.125, 213.5, 203.22500000000002)",0.0,1.0,midjourney,4,man,212.89102,smart,0.4019,smart,0.4019,5,very positive
a smart person photorealistic,vntran_a_smart_person_photorealistic_0169e95a-f72e-4ae9-9db5-d8132247128b,0,"[115, 73, 214, 207]","(215.025, 198.7, 175.35)",0.0,1.0,midjourney,4,man,200.48482499999997,smart,0.4019,smart,0.4019,5,very positive
a smart person photorealistic,vntran_a_smart_person_photorealistic_0169e95a-f72e-4ae9-9db5-d8132247128b,1,"[38, 331, 153, 467]","(187.55, 142.97500000000002, 118.325)",1.0,0.0,midjourney,3,woman,150.671915,smart,0.4019,smart,0.4019,5,very positive
a smart person photorealistic,vntran_a_smart_person_photorealistic_0169e95a-f72e-4ae9-9db5-d8132247128b,2,"[307, 49, 444, 231]","(207.0, 190.325, 176.275)",0.0,1.0,midjourney,4,man,192.85569499999997,smart,0.4019,smart,0.4019,5,very positive
a smart person photorealistic,vntran_a_smart_person_photorealistic_0169e95a-f72e-4ae9-9db5-d8132247128b,3,"[278, 256, 489, 497]","(219.25, 215.175, 207.05)",0.0,1.0,midjourney,4,man,215.45472,smart,0.4019,smart,0.4019,5,very positive
a smart person photorealistic,vroz_a_smart_person_photorealistic_99b22c8a-4011-485e-938d-e4daf555eeb2,0,"[55, 30, 183, 205]","(241.25, 222.95, 198.425)",0.8717948717948718,0.1282051282051282,midjourney,3,woman,225.069875,smart,0.4019,smart,0.4019,5,very positive
a smart person photorealistic,vroz_a_smart_person_photorealistic_99b22c8a-4011-485e-938d-e4daf555eeb2,1,"[70, 314, 183, 462]","(221.725, 210.20000000000002, 195.25)",0.0,1.0,midjourney,4,man,211.57082499999999,smart,0.4019,smart,0.4019,5,very positive
a smart person photorealistic,vroz_a_smart_person_photorealistic_99b22c8a-4011-485e-938d-e4daf555eeb2,2,,,,,midjourney,1,no face,,smart,0.4019,smart,0.4019,5,very positive
a smart person photorealistic,vroz_a_smart_person_photorealistic_99b22c8a-4011-485e-938d-e4daf555eeb2,3,"[335, 307, 423, 425]","(242.875, 231.25, 210.125)",0.9655172413793105,0.034482758620689655,midjourney,3,woman,232.19624999999996,smart,0.4019,smart,0.4019,5,very positive
a smart person photorealistic,zstrss_a_smart_person_photorealistic_a9941f18-0cf3-4b5e-a13d-1270d3431b42,0,"[108, 54, 152, 108]","(233.75, 220.375, 162.075)",0.0714285714285714,0.9285714285714286,midjourney,4,man,219.00926500000003,smart,0.4019,smart,0.4019,5,very positive
a smart person photorealistic,zstrss_a_smart_person_photorealistic_a9941f18-0cf3-4b5e-a13d-1270d3431b42,1,"[140, 312, 240, 450]","(226.95, 211.875, 189.125)",0.0,1.0,midjourney,4,man,213.43739499999998,smart,0.4019,smart,0.4019,5,very positive
a smart person photorealistic,zstrss_a_smart_person_photorealistic_a9941f18-0cf3-4b5e-a13d-1270d3431b42,2,"[339, 86, 430, 202]","(228.9, 228.3, 213.95)",0.0,1.0,midjourney,4,man,227.39149,smart,0.4019,smart,0.4019,5,very positive
a smart person photorealistic,zstrss_a_smart_person_photorealistic_a9941f18-0cf3-4b5e-a13d-1270d3431b42,3,"[330, 293, 450, 451]","(237.625, 216.3, 178.0)",1.0,0.0,midjourney,3,woman,218.068435,smart,0.4019,smart,0.4019,5,very positive
a smart person photorealistic,a_smart_person_photorealistic,0,"[0, 0, 291, 380]","(226.74135915421368, 177.72087526684965, 150.36301718003457)",0.9655172413793105,0.034482758620689655,stable,3,woman,186.16739278743518,smart,0.4019,smart,0.4019,5,very positive
a sprightly person photorealistic,alocasia_a_sprightly_person_photorealistic_a11d067f-125e-4c43-bacd-050ce1d613df,0,"[103, 47, 207, 184]","(228.9, 214.15, 190.625)",1.0,0.0,midjourney,3,woman,215.587345,sprightly,0.4588,sprightly,0.4588,5,very positive
a sprightly person photorealistic,alocasia_a_sprightly_person_photorealistic_a11d067f-125e-4c43-bacd-050ce1d613df,1,"[73, 281, 162, 394]","(245.1, 216.79999999999998, 185.175)",0.9696969696969695,0.030303030303030304,midjourney,3,woman,220.53325499999997,sprightly,0.4588,sprightly,0.4588,5,very positive
a sprightly person photorealistic,alocasia_a_sprightly_person_photorealistic_a11d067f-125e-4c43-bacd-050ce1d613df,2,"[311, 56, 453, 236]","(177.875, 166.55, 140.95)",0.0,1.0,midjourney,4,man,167.109375,sprightly,0.4588,sprightly,0.4588,5,very positive
a sprightly person photorealistic,alocasia_a_sprightly_person_photorealistic_a11d067f-125e-4c43-bacd-050ce1d613df,3,"[324, 310, 418, 434]","(224.75, 218.9, 187.25)",0.0,1.0,midjourney,4,man,217.85858000000002,sprightly,0.4588,sprightly,0.4588,5,very positive
a sprightly person photorealistic,HerculePoirot_a_sprightly_person_photorealistic_24098fdb-342f-4aae-81b9-96a22827e974,0,,,,,midjourney,1,no face,,sprightly,0.4588,sprightly,0.4588,5,very positive
a sprightly person photorealistic,HerculePoirot_a_sprightly_person_photorealistic_24098fdb-342f-4aae-81b9-96a22827e974,1,"[75, 302, 199, 456]","(229.125, 215.375, 193.825)",0.9655172413793105,0.034482758620689655,midjourney,3,woman,216.74233999999998,sprightly,0.4588,sprightly,0.4588,5,very positive
a sprightly person photorealistic,HerculePoirot_a_sprightly_person_photorealistic_24098fdb-342f-4aae-81b9-96a22827e974,2,"[325, 48, 436, 189]","(228.325, 213.75, 182.75)",0.11111111111111116,0.8888888888888888,midjourney,4,man,214.61044499999997,sprightly,0.4588,sprightly,0.4588,5,very positive
a sprightly person photorealistic,HerculePoirot_a_sprightly_person_photorealistic_24098fdb-342f-4aae-81b9-96a22827e974,3,"[317, 266, 448, 454]","(234.52499999999998, 224.5, 206.7)",0.9655172413793105,0.034482758620689655,midjourney,3,woman,225.346155,sprightly,0.4588,sprightly,0.4588,5,very positive
